# redshift                Ha6563rest              OII3726rest             OII3729rest             OIII4959rest            OIII5007rest            
  9.339229643950095e-01   3.609928055694746e+40   1.604526314637906e+39   2.380285112828189e+39   1.441533936048480e+40   4.341167418366496e+40   
  8.000055249620504e-01   2.660824680795176e+40   1.167879194373632e+39   1.733662863007551e+39   8.416360554087017e+39   2.535572999062377e+40   
  8.009979733357109e-01   1.237197368431020e+40   6.031038206832033e+38   8.948732412716314e+38   5.119174940626569e+39   1.541811461016943e+40   
  9.019622873278226e-01   3.244537432691489e+41   1.501244749668440e+40   2.228258101973203e+40   1.139883127121054e+41   3.433739197060348e+41   
  9.053341132790957e-01   1.077314677971139e+40   4.972223846204786e+38   7.380115215162828e+38   3.777728847808582e+39   1.137946627703920e+40   
  9.083408437100704e-01   4.587437822441886e+39   2.222218283011707e+38   3.297424343158810e+38   1.858769192449399e+39   5.598461805279070e+39   
  9.072952839788959e-01   3.072418738187175e+37   6.498308804365994e+35   9.634614727752717e+35   1.340043764488068e+37   4.037155728782156e+37   
  9.101629629670898e-01   1.282126918071126e+37   2.519075541906696e+35   3.734665863433984e+35   3.717015446960383e+36   1.119938993368449e+37   
  9.013715231299446e-01   1.924373078586642e+40   8.479973244801723e+38   1.258821209348887e+39   6.113303366317489e+39   1.841715778136746e+40   
  9.023101776312550e-01   1.306853984521376e+41   3.354387798926677e+39   4.978529080628818e+39   1.401258171714648e+40   4.218793894873814e+40   
  9.082115090555698e-01   3.748118720890561e+40   1.727899055179770e+39   2.564706134214415e+39   1.306959960188840e+40   3.936861275721076e+40   
  9.040861972125529e-01   8.971401425164318e+39   4.357711537090843e+38   6.466135775453938e+38   3.671781383897196e+39   1.105864691927686e+40   
  9.047310615430548e-01   8.949717951492935e+40   3.720561238414539e+39   5.522911793462721e+39   2.449319162706164e+40   7.379519086544082e+40   
  8.968231378422282e-01   5.687136649900925e+40   2.337272658329114e+39   3.469902131584633e+39   1.524918466103592e+40   4.594462362632801e+40   
  9.019611542792934e-01   1.229851778215459e+40   5.789740624055444e+38   8.590829032055334e+38   4.826197796408966e+39   1.453671466208260e+40   
  8.996986806362040e-01   7.206004606933552e+39   3.303636758533162e+38   4.901233678881954e+38   2.912237025092639e+39   8.770487113929864e+39   
  9.136266170855596e-01   9.385695510121826e+36   4.063803520446745e+35   6.034739516605837e+35   4.827296489043496e+36   1.454467340202054e+37   
  9.070062257485036e-01   2.348851838157821e+38   1.234850879766938e+37   1.834764563207607e+37   1.184512382873133e+38   3.568942945319803e+38   
  9.065799256790072e-01   4.154350767262767e+40   1.933164100412120e+39   2.867399695533473e+39   1.706896147862381e+40   5.142277361004814e+40   
  9.067798323947156e-01   9.291752014143877e+39   4.427846347111147e+38   6.571168959811875e+38   3.544540386232988e+39   1.067631098384262e+40   
  9.091540730954921e-01   1.327960207512856e+40   5.339826464369248e+38   7.921766762986538e+38   4.970415390963226e+39   1.496781020680854e+40   
  9.133227644490391e-01   3.189371001613010e+37   7.424534073272930e+35   1.100743687243769e+36   1.523467662568120e+37   4.589986405002418e+37   
  9.096109636014207e-01   1.012416064745694e+41   4.716682098698369e+39   7.000462772030205e+39   3.647064261000956e+40   1.098572258254278e+41   
  9.123602173506646e-01   2.053842371415382e+40   9.447737300353400e+38   1.402264469799885e+39   7.207194309929420e+39   2.171060508393476e+40   
  9.191629593333011e-01   8.005464458249812e+39   3.754379184789319e+38   5.571986341967786e+38   2.945719658977345e+39   8.872814526377485e+39   
  9.186429800680809e-01   2.158004743390846e+40   1.023762199536725e+39   1.519355891531039e+39   8.253458929468029e+39   2.485819675788169e+40   
  9.172142542413402e-01   1.232207417354603e+39   3.955995103806955e+37   5.869203931856674e+37   6.385368377850258e+38   1.923915338911036e+39   
  9.166335879221719e-01   1.721712016069541e+41   3.655374745454406e+39   5.344223247033472e+39   4.468215463866798e+40   1.345051814731412e+41   
  9.144782626402592e-01   1.026777461415710e+41   4.768100663170139e+39   7.076987621590453e+39   3.653081559678635e+40   1.100393374554085e+41   
  9.122340859587141e-01   1.222144919776890e+40   5.658864145737962e+38   8.399315059646025e+38   4.298534721919036e+39   1.294844651063561e+40   
  9.191044556164480e-01   1.309606028631881e+40   6.233904606467154e+38   9.251339143243085e+38   5.010492702482503e+39   1.509142494867866e+40   
  9.167907798556905e-01   9.585171597817358e+39   4.624658892606285e+38   6.861674304124828e+38   4.092223029213805e+39   1.232402576756352e+40   
  9.120456776476888e-01   3.622924262725336e+39   1.665605861894182e+38   2.471087237035580e+38   1.477907999479207e+39   4.450754316894320e+39   
  9.139707827520607e-01   1.676233499293041e+41   8.195889165418623e+39   1.216055685116922e+40   7.016993265658585e+40   2.113379831312344e+41   
  9.147784192788273e-01   1.193916692761114e+41   5.468390976806466e+39   8.116901011481367e+39   4.094291243267971e+40   1.233330661617057e+41   
  9.194039486366024e-01   2.642584406454442e+42   7.194980625139992e+40   1.055954413615611e+41   3.401927063139491e+41   1.024075256960614e+42   
  9.391026691865358e-01   3.917235025101121e+40   1.189572640154861e+39   1.764727770974217e+39   1.147581815341640e+40   3.455554493548172e+40   
  9.371783196179768e-01   6.268234012650803e+39   2.875334878152517e+38   4.269421168215329e+38   2.348007064857405e+39   7.070612693186799e+39   
  9.404543957167364e-01   1.168651315193485e+41   1.100097113313077e+39   1.630889509552191e+39   2.683234519827782e+39   8.083980546431331e+39   
  9.477493330875097e-01   7.608125829184893e+38   2.988990795941804e+37   4.433543063422845e+37   2.739928133879088e+38   8.251614297796955e+38   
  9.385922935913531e-01   1.022491359129571e+38   2.832758689371104e+36   4.200695854582307e+36   5.383799882437283e+37   1.622142147879604e+38   
  9.480339573459222e-01   3.645431372888619e+39   1.550865776491149e+38   2.300784250498014e+38   1.421147265207182e+39   4.279648129348593e+39   
  9.440487345907371e-01   3.620727334984464e+40   1.747283262397848e+39   2.592749673777345e+39   1.454038511045172e+40   4.379399609892411e+40   
  9.440190527716377e-01   2.621333347861096e+41   1.234369311887546e+40   1.831933495770626e+40   9.740921233286046e+40   2.934083072162664e+41   
  9.379977918453271e-01   1.697402997035812e+41   7.136283404827884e+39   1.059461499098706e+40   4.903138702150485e+40   1.477296793587647e+41   
  9.446430082139372e-01   1.988232171776903e+41   7.860382339790581e+39   1.166896577685378e+40   4.762280433510248e+40   1.434756493674759e+41   
  9.517134530083704e-01   1.597398804750865e+40   7.366613810485521e+38   1.093410863021039e+39   5.585507030890788e+39   1.682483369120195e+40   
  9.490322097062536e-01   4.495045966304848e+39   2.179889826143046e+38   3.234594343522037e+38   1.831225223386608e+39   5.515313740467975e+39   
  9.446918091903569e-01   2.831335965775914e+39   1.312749375540604e+38   1.948371576283018e+38   1.059277364983005e+39   3.190324788207546e+39   
  9.434402042965795e-01   1.178116206756067e+38   5.389137278974217e+36   7.996816555021380e+36   5.130374442590726e+37   1.545017489705872e+38   
  9.476681797893387e-01   6.608241439822393e+40   3.158563735732540e+39   4.687798663675763e+39   2.491177189004717e+40   7.503497917561194e+40   
  9.489529920049440e-01   2.017383663179696e+40   9.695163734816349e+38   1.438711579661038e+39   7.983923870853554e+39   2.404610722159769e+40   
  9.431004416443234e-01   1.061555785921657e+39   4.764002730651380e+37   7.066113492367714e+37   4.260936871897574e+38   1.283610012572867e+39   
  9.478682503472029e-01   4.187144421478202e+40   2.034951909441667e+39   3.019114855000646e+39   1.780908091023073e+40   5.363549169518272e+40   
  9.507222419402923e-01   5.816418920861845e+40   2.474471632452754e+39   3.673524105086049e+39   1.721464018253807e+40   5.186631032042362e+40   
  9.486757753079571e-01   1.479066442518447e+37   3.968524506049577e+35   5.884274836085177e+35   7.804674130728255e+36   2.351553017269377e+37   
  9.437108553073517e-01   1.373248832924902e+37   3.138653924528845e+35   4.653360848488241e+35   5.871972809022566e+36   1.769095187202192e+37   
  9.512114077476208e-01   4.216074067397591e+37   9.606609748583512e+35   1.424265014600200e+36   1.973324964048388e+37   5.945277025272270e+37   
  9.504803119780842e-01   5.009697469938095e+37   1.705840734265080e+36   2.530148459954373e+36   1.601869615909115e+37   4.823970085418823e+37   
  9.463538849991973e-01   1.668699299944108e+40   7.772194726606334e+38   1.153574107372065e+39   5.984880606343779e+39   1.802754918252936e+40   
  9.553478554960042e-01   4.040918945512264e+40   1.909750851899072e+39   2.833248671364819e+39   1.684437334639965e+40   5.073008121784530e+40   
  9.524684863530040e-01   1.014531878747076e+40   4.669140028783409e+38   6.930807323138398e+38   3.735754502348766e+39   1.125022756408385e+40   
  9.534712010178339e-01   1.423381808272726e+41   5.481565881205600e+39   8.137642968375378e+39   3.260519697265059e+40   9.822938440050803e+40   
  9.487833657300819e-01   3.694423273633751e+38   1.531822260950064e+37   2.274955554600303e+37   1.879148875311624e+38   5.661886881656487e+38   
  9.497840844309664e-01   3.331944806955505e+40   1.381832052128304e+39   2.051554992120673e+39   9.250440752330878e+39   2.787146265598140e+40   
  9.486886398060252e-01   7.558394658915315e+36   2.032105268022791e+35   3.012681878137841e+35   3.361066154420547e+36   1.012664966960900e+37   
  9.496473574218858e-01   1.324473409764443e+37   9.821107060314505e+35   1.458795807077725e+36   5.381830879182487e+36   1.619554090567095e+37   
  9.495434949358617e-01   6.765012622343851e+39   5.320851581241819e+36   7.886341415596499e+36   1.084142338194479e+37   3.259674396450519e+37   
  9.508777531565376e-01   2.213158231232106e+39   9.322510278463101e+37   1.383086758169654e+38   8.435128448332021e+38   2.540090695094196e+39   
  9.518358460246998e-01   8.653612152590605e+38   3.392364302817055e+37   5.032313865557589e+37   3.074814726412670e+38   9.259288659528336e+38   
  9.527605627002349e-01   1.803497796558909e+39   6.136309663469696e+37   9.112395796007718e+37   7.738552371003679e+38   2.330861709919359e+39   
  9.500848320841964e-01   4.641313081723954e+42   1.760667321977919e+41   2.613548136358191e+41   1.096322187948535e+42   3.302896127673691e+42   
  9.511926442517298e-01   4.372070054451275e+40   1.993935039932930e+39   2.959609310334608e+39   1.495199075773148e+40   4.504306583513448e+40   
  9.500111839635468e-01   2.331694163936346e+41   6.604213020590263e+39   9.797402540801173e+39   2.901975724660780e+40   8.737834154698129e+40   
  9.522299567927415e-01   1.353755450557095e+41   6.254347413469166e+39   9.282924671035609e+39   4.782566307492174e+40   1.440637173169536e+41   
  9.611962850007321e-01   4.652429203909917e+40   2.194086765076926e+39   3.255099845679653e+39   1.933572191357367e+40   5.823296933140962e+40   
  9.591749689414018e-01   2.858498207927707e+37   1.068917742396176e+36   1.586860823425710e+36   1.468905828849001e+37   4.425822111284141e+37   
  9.606053622669983e-01   4.787529370461424e+38   1.398513237312417e+37   2.073748978857935e+37   2.486677911021250e+38   7.492375526117571e+38   
  9.607292759625594e-01   2.786866933557047e+40   1.361763863959867e+39   2.020345431354181e+39   1.192137534877638e+40   3.590378230130575e+40   
  9.523706941356243e-01   4.684727818461584e+40   2.084061741892650e+39   3.091667267180232e+39   1.865125158529869e+40   5.616992274009784e+40   
  9.554428348707471e-01   3.900370625740547e+40   1.586377593226620e+39   2.354989561957061e+39   1.014546011153626e+40   3.056679143786268e+40   
  9.600547344415336e-01   1.163641084866644e+37   1.804353771397368e+35   2.676531144225771e+35   3.192310369429480e+36   9.611145655851587e+36   
  9.551825693156475e-01   4.018566794103153e+40   1.831795953555834e+39   2.719158018597870e+39   1.392910249702179e+40   4.195276745496315e+40   
  9.552274375921748e-01   4.193362363231885e+41   1.211428160766182e+40   1.797076081826815e+40   5.580351794357550e+40   1.680309860464145e+41   
  9.581022921726714e-01   4.721003283901779e+40   2.315427184544142e+39   3.435283043311982e+39   2.017570177771857e+40   6.076402414872855e+40   
  9.507603836999912e-01   5.273605782705790e+41   2.178192817889660e+40   3.233717996767211e+40   1.445989011728484e+41   4.356692158167228e+41   
  9.590390716343928e-01   4.313375129262228e+40   2.109856308925575e+39   3.130377728765600e+39   1.819242541069884e+40   5.479239389940052e+40   
  9.544286579574981e-01   1.582809913075288e+41   7.230911005391543e+39   1.073315512442005e+40   5.395321977033858e+40   1.625254003275801e+41   
  8.015455432870868e-01   7.706751851128949e+39   3.644645967929696e+38   5.409113838225758e+38   2.896963001924829e+39   8.725460460612053e+39   
  8.035130424543251e-01   9.996899704290798e+41   3.280196658469509e+40   4.867278155915395e+40   1.663199379160510e+41   5.009157564428868e+41   
  8.951092955157660e-01   7.543448674300312e+36   2.911924143711616e+35   4.322895688669113e+35   3.908503281856603e+36   1.177634393378515e+37   
  8.944870806921115e-01   1.085046308174219e+37   3.823510530402960e+35   5.671917890944007e+35   5.437926879314574e+36   1.638450644645842e+37   
  8.904192141856593e-01   3.940937170575274e+38   8.423309238406014e+36   1.248863025294164e+37   1.736023584052665e+38   5.230155528313495e+38   
  8.871614053020811e-01   4.191504960650932e+38   3.815244534622399e+36   5.656235011921030e+36   6.182195270694462e+37   1.862699159329733e+38   
  8.909107808575583e-01   5.165894613056901e+41   3.712391254061394e+38   5.499939171121403e+38   6.200910317083497e+38   1.864426794720619e+39   
  8.860615656920654e-01   2.095338658981658e+41   7.193420987444639e+39   1.067484805996190e+40   3.792981494024217e+40   1.142438180896232e+41   
  8.903233946860525e-01   6.679818921974146e+40   1.536787929301567e+39   2.280452849228432e+39   6.127348930617811e+39   1.844277954933243e+40   
  8.879404649862404e-01   1.488532554400144e+41   6.628931194897765e+39   9.840201994925581e+39   4.815191054080485e+40   1.450606610405639e+41   
  8.904743983230994e-01   2.675694688731196e+40   1.216991691990859e+39   1.806370189543192e+39   9.145560564280065e+39   2.755005426215608e+40   
  8.961356396371531e-01   1.085647304467293e+37   3.104911585000518e+35   4.604341787184841e+35   5.678081286915189e+36   1.710809312329391e+37   
  8.873688559004733e-01   3.381006420815709e+38   1.224801962976613e+37   1.818063543991199e+37   1.740615400111056e+38   5.244484686325740e+38   
  9.013068156624131e-01   9.349629050122219e+39   4.297889204646949e+38   6.381726102712344e+38   3.644987737349777e+39   1.097574909068693e+40   
