# z   ,    O[III] EW / O[II] EW
      1.29877,     -325.948
     0.982797,     -627.354
     0.982560,     -627.354
      1.05777,     -122.596
     0.842499,     -546.691
      1.17028,     -283.911
      1.17047,     -283.911
      1.16623,     -161.502
     0.996970,     -179.679
     0.997005,     -179.679
     0.982405,     -131.860
     0.899953,     -616.191
     0.845566,     -205.897
      1.05544,     -561.043
     0.853558,     -165.294
     0.899947,     -254.872
      1.28282,     -149.029
     0.820474,     -217.152
     0.900791,     -267.072
      1.23395,     -321.881
     0.912808,     -165.005
     0.782219,     0.318769
     0.841897,     -367.801
     0.842064,     -367.801
     0.775902,      1.14607
      1.43555,     -369.770
      1.11298,     -68.7628
     0.853488,     -222.344
      1.34272,     -90.2074
      1.13180,     -300.363
     0.975466,     -267.590
     0.846488,     -333.493
     0.835946,     -145.249
      1.13662,     -186.153
     0.937282,     -265.795
      1.05376,     -182.199
      1.27754,     -236.727
     0.855118,     -219.751
      1.24610,     -126.897
      1.27795,     -135.643
     0.867916,     -238.885
     0.816882,     -319.112
     0.938569,     -147.884
     0.752130,     -218.273
      1.17938,     -238.503
     0.938816,     -168.584
     0.866390,     -301.995
      1.17738,     -165.601
     0.857412,     -157.394
     0.857005,     -572.579
      1.17661,     -118.474
      1.17589,     -148.989
      1.27534,     -675.311
     0.938630,     -140.228
     0.938663,     -140.228
      1.05491,     -526.062
      1.26881,     -183.992
     0.967582,     -195.778
     0.937873,     -157.195
     0.822176,     0.235376
     0.938563,     -216.681
     0.936696,     -459.373
     0.936650,     -459.373
      1.19294,     -253.507
     0.856724,     -696.783
      1.38985,     -359.764
      1.27428,     -287.313
      1.03359,     -233.921
     0.912559,     -309.042
      1.14703,     -78.1133
     0.911293,     -763.971
      1.23802,     -110.772
      1.12899,     -238.776
     0.780099,     0.442807
     0.938603,     -217.566
     0.938510,     -217.566
     0.913223,     -394.618
      1.11524,     -255.815
     0.894520,     -206.111
     0.801053,     0.383930
     0.756993,     0.688900
      1.03161,     -153.644
     0.895082,     -351.878
      1.17302,     -111.735
     0.821101,     0.447882
      1.40904,     -186.073
      1.04371,     -912.229
     0.816844,     0.439964
     0.817254,     -497.576
     0.955513,     -379.371
     0.938122,     -840.828
     0.840955,     -146.264
     0.840902,     -146.264
     0.980728,     -207.095
     0.841602,     -334.334
     0.914314,     -120.911
      1.17915,     -411.116
     0.822186,     -539.009
     0.959376,     -200.138
     0.782983,     0.854499
     0.809674,     -520.567
      1.14765,     -50.6159
      1.14764,     -50.6159
     0.822655,     0.238114
      1.17338,     -239.900
     0.966905,     -957.640
      1.01752,     -723.103
      1.01679,     -484.597
      1.27320,     -303.300
      1.25584,     -225.702
     0.811130,     -1028.70
     0.957914,     -652.150
     0.967134,     -123.237
     0.818005,     -3585.44
     0.817941,     -3585.44
      1.04747,     -316.201
     0.817508,     -215.984
      1.14539,     -663.060
      1.27112,     -200.567
     0.967811,     -233.531
      1.27259,     -247.347
      1.08259,     -220.905
     0.907590,     -252.433
     0.980882,     -162.518
     0.980661,     -162.518
     0.820197,     -255.138
     0.854622,     -203.788
      1.36260,     -120.362
     0.825945,    0.0656210
     0.980861,     -849.529
     0.980530,     -849.529
     0.756945,     0.614335
     0.874532,     -189.949
     0.852246,     -187.318
     0.793460,      1.42197
      1.18586,     -309.677
      1.18592,     -309.677
      1.35943,     -416.056
     0.968836,     -561.282
     0.863459,     -248.864
     0.863438,     -248.864
      1.37156,     -163.384
     0.968233,     -314.077
     0.805267,     0.854632
      1.31036,     -300.128
      1.31025,     -300.128
     0.824027,     0.501501
     0.779429,     0.190657
      1.27301,     -1397.80
      1.34191,     -306.753
      1.38518,     -223.901
      1.32509,     -862.049
     0.939126,     -142.112
     0.954198,     -283.519
     0.873675,     -270.865
     0.874248,     -127.495
     0.873869,     -158.586
     0.773855,      1.84953
     0.824308,     -554.349
     0.845209,     0.634808
     0.876601,     -230.519
     0.876449,     -230.519
     0.793559,      2.77114
     0.873707,     -272.776
     0.967266,     -152.941
     0.780799,     0.456791
     0.824922,     -213.234
      1.11893,     -236.575
     0.793765,     0.863262
     0.752603,     0.295030
     0.967706,     -433.882
     0.793594,      4.89256
     0.869581,     -324.624
     0.875179,     -1432.49
     0.755125,     0.319969
     0.841945,     -960.088
      1.35606,     -579.577
     0.968763,     -663.832
      1.12465,     -102.615
     0.870097,     -264.638
     0.870498,     -264.638
     0.805978,     -90.1133
     0.845540,     -157.915
     0.845357,     -157.915
     0.845324,     -160.055
      1.18689,     -168.862
      1.26121,     -149.635
     0.853059,     -202.959
     0.945827,     -176.329
     0.854812,     -98.2423
      1.25671,     -358.793
      1.32370,     -224.045
     0.968921,     -370.776
     0.844044,     -335.885
     0.863073,     -317.789
     0.740032,     0.551521
     0.894902,     -381.538
     0.893475,     -193.255
     0.860249,     -141.735
     0.739743,     0.625542
     0.739733,     0.625542
      1.21650,     -485.679
     0.768909,     0.146694
     0.796133,     0.175142
     0.945277,     -325.149
     0.780255,      1.02194
     0.858040,     -383.208
     0.893904,     -124.783
      1.40726,     -323.585
     0.861782,     -247.443
     0.769622,      1.69577
      1.01292,     -492.437
      1.05971,     -64.8447
      1.05979,     -64.8447
      1.01523,     -144.747
      1.01497,     -144.747
     0.770140,      1.23691
      1.26564,     -219.268
      1.29677,     -357.668
     0.980940,     -432.428
      1.29577,     -135.778
      1.02282,     -197.578
      1.02425,     -226.918
     0.857954,     -224.070
      1.11471,     -774.632
     0.899895,     -138.864
      1.11491,     -393.208
      1.11522,     -304.755
     0.761781,      1.09822
      1.27040,     -252.524
      1.34564,     -286.386
      1.02207,     -358.538
      1.11571,     -145.715
      1.28836,     -188.759
      1.09469,     -187.761
     0.889797,     -640.207
      1.32189,     -361.627
      1.32200,     -361.627
      1.29868,     -269.906
      1.32003,     -220.904
      1.32006,     -220.904
     0.773220,     0.396016
     0.985008,     -164.374
     0.795120,     0.294595
      1.07306,     -463.125
      1.01500,     -195.086
      1.16908,     -436.273
      1.16916,     -436.273
     0.775577,     0.333159
      1.29924,     -248.217
      1.09284,     -242.014
      1.03481,     -699.433
      1.17275,     -232.894
      1.07258,     -313.326
     0.847066,     -228.154
     0.867142,     -143.550
      1.03346,     -1006.06
     0.826555,     -180.570
     0.842333,     -348.145
      1.41072,     -426.134
      1.38889,     -173.586
      1.17163,     -320.870
     0.791756,     0.323154
      1.41004,     -173.902
      1.46203,     -577.840
     0.937673,     -133.885
     0.820825,     -268.517
      1.27140,     -993.616
      1.27166,     -362.468
      1.11162,     -326.284
      1.11218,     -197.686
     0.855634,     -137.054
     0.911091,     -164.931
     0.966643,     -185.966
     0.966721,     -185.966
      1.27169,     -273.985
     0.855644,     -214.957
     0.855919,     -214.957
     0.781476,     0.962813
      1.27145,     -111.724
      1.07665,     -94.9634
     0.733951,      1.21722
     0.926918,     -263.539
     0.864858,     -343.965
      1.27480,     -198.507
     0.755994,     0.977093
     0.840676,     -253.172
     0.821034,     -240.867
      1.22118,     -130.395
      1.28472,     -310.916
     0.856489,     -146.132
      1.17078,     -866.106
     0.821663,     -808.580
     0.840320,     0.569861
     0.840272,     0.569861
     0.839659,     -83.3743
     0.857237,     -304.433
     0.779316,     0.453262
     0.821919,     -603.000
     0.968724,     -444.298
     0.967886,     -219.093
      1.25999,     -859.528
     0.997495,     -120.670
      1.13168,     -230.459
      1.13208,     -230.459
     0.732328,     0.785278
     0.858389,     -195.201
     0.911558,     -524.320
     0.793452,      2.91912
     0.935344,     -102.426
      1.17681,     -539.144
     0.934046,     -213.742
     0.966442,     -185.204
     0.914901,     -341.822
     0.810555,     0.362378
     0.823968,     -152.021
     0.854801,     -127.704
      1.23065,     -202.880
      1.23045,     -202.880
      1.22492,     -74.7888
      1.17787,     -115.303
      1.11193,     -294.809
      1.17864,     -83.3971
     0.782730,     0.388821
     0.732885,     0.353458
     0.853581,     -353.789
     0.848387,     0.324623
     0.852409,     -798.655
      1.11827,     -258.734
      1.18563,     -386.703
      1.36379,     -168.220
      1.36429,     -174.721
     0.993603,     -117.951
      1.03787,     -263.582
      1.03780,     -263.582
     0.913807,     -736.691
      1.01710,     -147.403
     0.967625,     -281.528
     0.852405,     -125.559
     0.969311,     -289.143
      1.36110,     -361.916
     0.970878,     -218.334
      1.22543,     -463.109
     0.967024,     -277.320
     0.967796,     -277.320
      1.18749,     -148.903
     0.849912,     -589.494
     0.761837,     0.338782
     0.737136,     0.938268
     0.968369,     -396.285
     0.968557,     -396.285
      1.32439,     -114.864
     0.879294,     -146.175
      1.26541,     -212.704
     0.717152,     0.383066
     0.793545,     0.399019
     0.779593,  -0.00967200
      1.32369,     -141.144
     0.786150,     0.901885
     0.793399,     0.525499
     0.730488,     0.373040
     0.873988,     -634.991
      1.26075,     -247.146
     0.793231,     0.317779
      1.44453,     -296.128
     0.823232,     -354.866
     0.795552,      5.99354
     0.795532,      5.99354
      1.16488,     -461.307
      1.01545,     -174.664
     0.853435,     -942.456
     0.778252,     0.350237
     0.968189,     -214.387
     0.969811,     -185.318
     0.969066,     -181.634
      1.01479,     -287.105
     0.874551,     -394.847
     0.778109,     0.378517
     0.777932,     0.378517
     0.875162,     -178.884
     0.791674,     0.754721
     0.876675,     -256.546
     0.768714,     0.885767
     0.867089,     -105.892
     0.780048,     0.127435
      1.37599,     -210.392
      1.16401,     -559.065
     0.824235,     -1046.32
     0.946561,     -230.876
     0.969006,     -289.201
     0.844132,     -288.360
     0.945247,     -287.868
     0.906411,     -111.313
      1.03314,     -1070.30
      1.41555,     -74.9256
