# z      ,        O[II] EW
      1.12131,      35.4381
      1.11842,      23.7049
      1.41027,      24.9580
     0.768193,      80.0650
     0.888926,      29.9874
      1.22808,      55.5693
      1.22777,      55.5693
      1.13138,      53.3273
      1.01483,      72.9913
      1.01411,      72.9913
      1.16153,      75.5997
     0.101100,      14.7131
     0.101032,      14.7131
     0.775319,      28.1354
     0.824115,      13.2811
     0.915868,      42.1776
     0.768962,      66.1746
     0.984676,      20.1661
     0.887991,      92.0184
     0.887325,      92.0184
      1.36526,      86.2646
      1.35819,      70.3500
     0.945790,      82.0550
     0.867407,      55.4352
      1.39513,      16.4214
      1.18650,      38.6591
     0.740321,      38.3647
      1.27518,      120.289
     0.907212,      34.4946
     0.906323,      91.1209
     0.739440,      73.3023
      1.04088,      86.3568
      1.03383,      23.4524
      1.37146,      32.5810
     0.959840,      30.0460
     0.960994,      32.6895
      1.24559,      50.8343
      1.15764,      9.22137
      1.10441,      43.0315
      1.01533,      19.0868
     0.906450,      25.6706
      1.39568,      93.9591
      1.01395,      48.6205
     0.925950,      49.7345
      1.01419,      29.1632
     0.807103,      42.5920
      1.27716,      163.755
     0.962751,      20.0779
      1.02674,      14.5983
      1.30565,      52.1296
     0.997526,      77.5456
     0.834248,      75.5288
     0.905644,      48.8329
     0.904966,      77.1257
      1.09756,      55.2123
      1.01835,      66.8453
     0.996045,      38.5805
     0.784954,      55.4145
     0.978487,      17.3131
      1.38734,      46.0267
     0.909234,      160.588
      1.27677,      34.5060
     0.992129,      54.6162
     0.792758,      22.0032
      1.34280,      71.6371
     0.996675,      43.5811
      1.42588,      77.0105
      1.40073,      29.0079
     0.993047,      60.3367
      1.25788,      80.3203
     0.805040,      22.3827
      1.07914,      78.3239
     0.784795,      26.0207
      1.01703,      30.3601
      1.05276,      48.1449
      1.34276,      65.9004
     0.906943,      16.2138
     0.979945,      65.4309
      1.39568,      50.5198
      1.05293,      28.9221
     0.792550,      20.5471
      1.42688,      28.4023
     0.804872,      41.2834
     0.870231,      46.1981
     0.951654,      61.9364
     0.910491,      20.7888
      1.12111,      30.7981
      1.21302,      86.8885
      1.21303,      86.8885
      1.04169,      75.6598
      1.28079,      86.7982
      1.28080,      86.7982
     0.866995,      32.7300
      1.02335,      33.3986
      1.36257,      36.8165
     0.892758,      29.8006
     0.822650,      18.3964
      1.07761,      70.5021
     0.786199,      26.6771
     0.885678,      15.3583
     0.946052,      33.7591
     0.946644,      46.9960
     0.832065,      26.7502
     0.918794,      18.5582
     0.786170,      27.4951
     0.803658,      80.4248
     0.964464,      82.1827
     0.866569,      21.5617
     0.793619,      21.8117
      1.38342,      38.1395
     0.790660,      90.7946
      1.34803,      57.2599
     0.823901,      25.2981
     0.823981,      27.0231
      1.02972,      42.7910
      1.02947,      18.4081
      1.38504,      73.5358
      1.12266,      28.3099
     0.786452,      47.4950
     0.955947,      63.6545
      1.29054,      84.9803
     0.784941,      43.4421
     0.766832,      13.9375
      1.03105,      22.2945
      1.24757,      62.0312
     0.800794,      39.1213
      1.32399,      49.3940
      1.03664,      50.0033
      1.18502,      37.6550
      1.02914,      40.2920
     0.882467,      34.9103
     0.786740,      52.5838
     0.839094,      56.4375
     0.833760,      19.4344
     0.881406,      13.5383
     0.824757,      63.4801
     0.833542,      39.4646
      1.37683,      45.6414
      1.16216,      64.6913
     0.995746,      48.7171
      1.37612,      30.4818
      1.03694,      10.0669
      1.30062,      71.5310
     0.996328,      75.9380
     0.828142,      82.9247
     0.964405,      34.7155
     0.800132,      7.84052
      1.35952,      30.8365
     0.921533,      87.8464
     0.938869,      94.6184
      1.37719,      36.5961
     0.993873,      43.6828
      1.16037,      41.9286
      1.30007,      28.6983
     0.840950,      54.9737
     0.834156,      40.5379
      1.00828,      24.4741
      1.25257,      80.0815
     0.837679,      33.3248
      1.16154,      11.9990
      1.01885,      145.910
      1.01400,      52.8857
     0.997608,      28.0091
      1.02300,      18.7930
      1.02372,      31.8085
      1.02278,      50.4716
     0.998619,      56.6974
      1.18590,      39.6532
      1.18814,      88.1345
      1.06364,      70.8570
      1.02178,      51.8634
     0.858265,      38.9556
     0.787392,      32.9704
      1.09532,      43.0868
     0.813165,      29.0389
      1.03284,      52.5209
     0.804071,      23.9040
     0.867396,      30.3116
     0.867403,      30.3116
      1.16017,      70.8887
      1.19009,      74.3001
     0.929596,      61.1520
      1.41120,      21.6801
     0.861527,      154.150
      1.33616,      82.3678
      1.03121,      28.0050
      1.01944,      65.2288
     0.958173,      36.9037
      1.02755,      43.5639
      1.20360,      39.1328
     0.848317,      23.4367
     0.847997,      23.4367
      1.22589,      27.7729
     0.804565,      40.3650
      1.41415,      36.2622
      1.22756,      34.0412
     0.961452,      38.6062
      1.06439,      27.4688
     0.809961,      12.2788
     0.957008,      24.4637
     0.986578,      67.8303
      1.28295,      82.5764
     0.924547,      39.8340
     0.924707,      39.8340
     0.820287,      22.9568
     0.820270,      22.9568
     0.859394,      28.0947
     0.963079,      46.0239
      1.04062,      22.9438
      1.01323,      99.9823
     0.964294,      17.7413
     0.787864,      35.7102
     0.787744,      35.7102
     0.805728,      32.8664
      1.08342,      109.528
     0.782130,      24.3398
      1.24444,      52.3235
      1.25735,      38.6040
      1.25774,      126.820
      1.25769,      126.820
     0.819614,      31.7149
     0.962694,      33.9422
     0.815975,      39.0984
      1.01316,      31.4304
     0.976394,      40.8754
     0.961336,      18.7828
     0.925226,      54.2906
      1.16836,      42.1913
     0.997150,      34.1344
     0.996846,      34.1344
     0.994605,      50.1360
      1.02789,      41.2286
      1.02761,      41.2286
      1.17191,      45.9965
      1.17183,      45.9965
     0.953104,      52.1140
     0.782354,      27.4605
      1.24891,      9.67216
      1.03459,      26.1505
     0.900865,      16.7870
     0.914496,      29.1774
     0.914514,      29.1774
      1.23863,      98.7190
      1.37102,      57.7261
     0.906919,      46.5449
      1.15912,      14.3667
      1.15882,      14.3667
     0.907136,      24.0945
     0.818826,      20.7132
     0.816931,      18.4367
     0.817887,      63.9954
      1.15239,      26.4851
     0.784931,      44.5258
      1.09803,      43.3645
     0.870331,      20.8269
     0.906949,      8.69269
     0.906337,      39.7828
     0.906966,      56.9823
     0.784117,      17.4661
     0.949865,      34.9896
     0.847455,      50.1935
      1.30467,      79.9672
      1.38233,      32.5544
     0.997517,      54.7592
     0.980115,      57.8866
     0.993269,      15.7504
     0.784735,      29.2960
     0.887855,      75.4455
     0.885728,      75.4455
     0.931818,      12.9018
      1.28050,      30.3947
      1.24654,      26.7310
      1.18698,      58.1754
      1.18706,      58.1754
      1.25766,      34.1948
      1.24936,      58.0734
     0.996795,      51.6053
      1.02654,      69.6085
      1.02674,      69.6085
      1.02641,      29.5078
      1.02634,      29.5078
     0.955522,      14.8234
      1.02767,      30.2983
      1.02788,      30.2983
      1.13371,      54.6594
     0.932507,      37.7547
     0.932577,      37.7547
     0.995415,      7.17079
     0.995766,      7.17079
     0.866851,      13.9189
     0.903988,      33.3446
      1.04478,      72.3317
      1.31455,      40.4701
      1.31461,      40.4701
     0.903986,      32.0646
      1.07534,      45.6248
      1.07534,      45.6248
      1.16930,      36.9685
     0.804518,      52.6650
     0.886412,      36.7568
      1.25669,      82.8547
      1.24820,      54.0312
     0.961338,      67.3525
      1.04380,      39.3082
      1.04691,      102.231
      1.16622,      76.2305
      1.12193,      19.1071
      1.18748,      45.2220
      1.38223,      44.0001
      1.18592,      41.7575
      1.02913,      42.5946
     0.963372,      25.2371
     0.883094,      101.355
      1.20509,      53.2083
      1.40573,      62.3939
      1.20528,      45.3437
     0.824759,      98.2531
      1.18724,      29.2914
      1.18702,      29.2914
     0.746185,      62.5930
     0.850011,      41.1754
     0.938182,      63.2072
      1.16209,      47.6223
      1.08178,      91.1966
      1.19699,      11.1687
      1.26283,      50.5795
     0.779274,      59.4598
      1.39459,      46.0520
      1.04261,      45.5090
      1.12274,      65.7735
      1.12268,      65.7735
      1.13650,      48.6306
      1.13641,      48.6306
      1.08287,      20.3142
     0.823955,      38.2294
      1.20175,      42.3248
      1.08263,      54.5084
     0.786960,      30.0963
     0.935883,      21.1432
     0.791736,      57.6139
      1.00870,      52.5949
     0.884481,      45.3532
      1.22729,      41.8136
     0.962560,      63.0284
     0.854728,      56.1887
      1.02261,      100.833
     0.989084,      107.273
     0.989073,      107.273
      1.02283,      30.3383
      1.30166,      29.7761
      1.30052,      35.4606
      1.02292,      8.83690
      1.16018,      43.3773
      1.29860,      78.1467
      1.18639,      23.1659
      1.06597,      105.026
     0.848870,      50.2971
      1.22818,      40.7212
      1.22791,      40.7212
      1.22789,      37.9542
      1.06700,      22.8571
      1.06686,      22.8571
      1.22792,      49.2547
     0.887773,      85.1557
     0.887597,      85.1557
     0.887655,      85.1557
     0.787694,      52.6530
     0.787639,      52.6530
     0.788989,      40.6215
     0.747467,      23.3494
     0.958331,      47.5762
     0.957832,      47.5762
     0.881496,      93.3867
      1.27733,      40.2945
     0.881732,      44.3638
     0.906579,      37.9377
     0.907004,      37.9377
     0.871294,      43.6552
      1.28890,      45.7581
      1.03376,      42.3752
      1.01534,      45.7190
      1.24678,      71.2941
